appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
yes,everysec,118,154mb,no,yes,yes,,,,,,,,,,yes,5,71,5,90,2900mb,volatile-lfu,4,yes,yes,no,513,124,yes,19,yes
yes,no,88,235mb,yes,yes,no,,,,,,,,,,yes,8,88,27,71,2400mb,volatile-random,5,no,no,yes,583,174,no,21,no
yes,always,194,49mb,yes,yes,yes,,,,,,,,,,yes,4,87,11,82,2100mb,volatile-lru,6,no,no,yes,618,206,yes,31,yes
yes,everysec,129,249mb,yes,no,no,,,,,,,,,,yes,12,86,27,88,2300mb,volatile-random,6,yes,yes,no,685,223,no,38,yes
yes,everysec,167,233mb,yes,yes,no,,,,,,,,,,yes,1,72,8,70,2600mb,volatile-lfu,4,yes,no,yes,481,213,no,22,yes
yes,everysec,117,26mb,yes,no,yes,,,,,,,,,,yes,16,82,17,71,2200mb,allkeys-lru,4,yes,yes,yes,748,77,no,15,no
yes,everysec,70,101mb,yes,no,yes,,,,,,,,,,yes,2,100,23,82,1400mb,allkeys-lfu,5,no,yes,yes,503,196,no,19,no
yes,everysec,147,118mb,yes,no,no,,,,,,,,,,yes,13,95,5,78,2600mb,volatile-lfu,4,yes,no,yes,735,39,yes,40,yes
yes,no,105,198mb,yes,no,no,,,,,,,,,,,,,,,2100mb,allkeys-lfu,4,yes,yes,no,455,252,yes,26,no
yes,always,160,207mb,no,yes,no,,,,,,,,,,yes,6,94,13,88,2300mb,volatile-ttl,7,yes,yes,yes,660,226,no,31,yes
yes,everysec,147,190mb,yes,yes,no,,,,,,,,,,,,,,,2000mb,noeviction,7,yes,no,no,525,103,no,35,no
yes,always,122,43mb,no,yes,no,,,,,,,,,,,,,,,2400mb,volatile-random,6,yes,yes,yes,534,231,yes,33,no
yes,always,124,60mb,yes,no,no,,,,,,,,,,yes,23,98,22,90,2300mb,volatile-ttl,7,no,yes,yes,621,218,yes,1,yes
yes,no,106,214mb,no,no,no,,,,,,,,,,yes,30,100,18,71,2500mb,allkeys-lfu,7,no,yes,yes,399,93,no,30,yes
yes,always,54,26mb,yes,no,yes,,,,,,,,,,,,,,,1700mb,volatile-lru,6,no,no,no,311,170,yes,6,yes
yes,always,93,177mb,yes,yes,yes,,,,,,,,,,yes,28,99,7,73,2600mb,allkeys-random,5,no,yes,yes,288,182,yes,8,yes
yes,no,113,139mb,yes,yes,yes,,,,,,,,,,,,,,,1300mb,volatile-lfu,7,no,yes,yes,398,153,yes,39,yes
yes,everysec,127,74mb,no,no,no,,,,,,,,,,yes,17,72,6,78,1100mb,allkeys-random,5,yes,yes,no,509,199,no,32,no
yes,always,55,187mb,yes,yes,no,,,,,,,,,,,,,,,1600mb,volatile-lfu,4,no,no,yes,341,182,yes,18,no
yes,no,145,169mb,yes,no,yes,,,,,,,,,,,,,,,1500mb,allkeys-random,3,yes,no,yes,625,137,no,7,no
yes,always,167,119mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,allkeys-random,3,yes,no,yes,534,169,yes,13,yes
yes,always,167,216mb,yes,yes,no,,,,,,,,,,yes,1,89,1,90,1500mb,volatile-ttl,6,no,yes,no,567,203,yes,39,yes
yes,everysec,153,253mb,yes,no,no,,,,,,,,,,,,,,,1900mb,allkeys-random,3,yes,yes,no,509,81,yes,5,no
yes,everysec,189,253mb,yes,no,no,,,,,,,,,,yes,19,70,20,73,1500mb,allkeys-lfu,7,no,yes,no,402,204,no,26,no
yes,always,50,160mb,yes,no,yes,,,,,,,,,,yes,3,92,13,85,2700mb,allkeys-lru,3,no,yes,no,661,251,yes,12,yes
yes,everysec,97,221mb,yes,yes,yes,,,,,,,,,,yes,24,93,25,75,2900mb,noeviction,6,yes,yes,yes,494,44,no,1,yes
yes,always,78,70mb,no,yes,yes,,,,,,,,,,,,,,,2100mb,volatile-lfu,3,no,no,yes,467,102,no,6,no
yes,no,134,53mb,no,no,no,,,,,,,,,,,,,,,1500mb,allkeys-lru,6,yes,yes,no,642,124,yes,3,yes
yes,always,182,228mb,yes,no,yes,,,,,,,,,,yes,6,92,3,72,2100mb,volatile-lru,7,no,yes,yes,597,101,yes,21,yes
yes,everysec,73,202mb,no,yes,no,,,,,,,,,,yes,5,86,11,90,1700mb,allkeys-lfu,4,no,no,no,263,137,yes,36,no
yes,always,117,32mb,yes,no,no,,,,,,,,,,yes,29,97,29,81,2500mb,noeviction,7,yes,yes,no,473,195,no,23,no
yes,no,150,114mb,no,no,yes,,,,,,,,,,yes,26,99,20,80,2100mb,volatile-ttl,4,no,yes,no,584,200,no,2,no
yes,always,170,78mb,yes,yes,yes,,,,,,,,,,yes,6,83,28,75,2800mb,volatile-lfu,6,yes,yes,yes,338,61,yes,40,no
yes,always,113,106mb,no,no,no,,,,,,,,,,,,,,,1700mb,noeviction,6,yes,no,no,265,218,no,10,no
yes,everysec,72,95mb,no,no,no,,,,,,,,,,yes,17,76,8,79,2500mb,noeviction,5,yes,no,yes,597,246,no,22,no
yes,always,70,144mb,no,no,no,,,,,,,,,,,,,,,1900mb,volatile-ttl,6,yes,yes,no,495,86,yes,28,no
yes,always,175,248mb,no,yes,no,,,,,,,,,,,,,,,1500mb,volatile-ttl,3,yes,yes,yes,373,198,no,9,no
yes,everysec,84,175mb,no,yes,no,,,,,,,,,,yes,2,94,14,74,2100mb,allkeys-lfu,3,no,no,yes,381,67,yes,4,no
yes,no,54,16mb,no,no,yes,,,,,,,,,,,,,,,1800mb,allkeys-lfu,3,no,yes,yes,484,250,no,37,no
yes,always,198,54mb,yes,no,no,,,,,,,,,,yes,1,70,5,81,1300mb,volatile-random,6,no,yes,yes,614,35,yes,25,yes
yes,no,198,175mb,yes,no,yes,,,,,,,,,,,,,,,2200mb,allkeys-lru,7,no,yes,no,432,104,yes,27,yes
yes,always,187,126mb,no,yes,yes,,,,,,,,,,yes,29,83,15,81,1400mb,noeviction,3,yes,no,no,604,33,no,20,no
yes,no,142,152mb,no,yes,no,,,,,,,,,,,,,,,2500mb,volatile-random,3,no,no,yes,468,151,yes,5,yes
yes,everysec,158,35mb,no,no,no,,,,,,,,,,,,,,,1500mb,volatile-lfu,6,yes,no,no,304,124,yes,29,yes
yes,no,74,195mb,yes,no,yes,,,,,,,,,,yes,28,95,14,89,1900mb,volatile-lru,6,no,yes,yes,594,255,yes,34,yes
yes,everysec,85,101mb,no,no,yes,,,,,,,,,,yes,14,84,19,79,1200mb,volatile-ttl,6,yes,no,yes,643,191,yes,16,no
yes,always,101,31mb,no,yes,no,,,,,,,,,,,,,,,2800mb,allkeys-lfu,4,yes,no,yes,406,37,yes,4,no
yes,no,162,176mb,yes,no,yes,,,,,,,,,,,,,,,1500mb,allkeys-lru,7,no,no,yes,289,51,no,39,no
yes,no,92,135mb,yes,yes,yes,,,,,,,,,,,,,,,1100mb,noeviction,6,no,yes,yes,636,160,no,21,yes
yes,everysec,166,147mb,yes,no,yes,,,,,,,,,,yes,30,77,21,70,1600mb,volatile-lfu,7,no,no,yes,440,215,no,25,no
yes,no,75,147mb,no,yes,no,,,,,,,,,,yes,29,98,5,78,2500mb,volatile-random,5,yes,yes,yes,345,135,yes,6,yes
yes,everysec,186,168mb,yes,no,yes,,,,,,,,,,yes,20,83,25,83,1500mb,volatile-ttl,6,no,no,no,601,210,yes,29,yes
yes,everysec,77,37mb,yes,no,yes,,,,,,,,,,yes,15,100,7,85,1500mb,volatile-ttl,7,yes,yes,yes,304,23,yes,6,yes
yes,no,62,189mb,yes,yes,no,,,,,,,,,,,,,,,2800mb,noeviction,6,no,yes,yes,278,186,no,28,yes
yes,no,116,91mb,no,no,yes,,,,,,,,,,yes,17,88,16,86,1700mb,allkeys-lfu,5,no,yes,yes,488,124,yes,14,yes
yes,always,105,77mb,no,yes,no,,,,,,,,,,,,,,,2600mb,allkeys-lfu,3,yes,no,yes,675,198,yes,40,no
yes,no,54,150mb,yes,no,yes,,,,,,,,,,,,,,,2800mb,allkeys-random,7,yes,yes,no,405,49,no,8,no
yes,always,87,176mb,yes,no,yes,,,,,,,,,,,,,,,2200mb,noeviction,3,no,yes,no,353,72,yes,26,no
yes,always,200,242mb,yes,yes,no,,,,,,,,,,yes,26,97,7,81,2600mb,noeviction,6,yes,no,yes,672,207,no,26,yes
yes,no,182,65mb,no,yes,yes,,,,,,,,,,yes,23,80,15,82,1200mb,allkeys-lfu,3,no,yes,no,695,183,yes,26,yes
yes,always,104,109mb,no,yes,yes,,,,,,,,,,,,,,,2300mb,volatile-ttl,5,yes,yes,yes,427,59,no,12,no
yes,everysec,140,86mb,no,yes,no,,,,,,,,,,yes,15,83,7,77,1500mb,allkeys-random,7,no,no,no,495,67,yes,11,yes
yes,everysec,200,122mb,no,no,yes,,,,,,,,,,yes,14,83,4,80,1500mb,allkeys-random,4,yes,yes,yes,533,177,no,12,yes
yes,always,59,129mb,no,yes,yes,,,,,,,,,,,,,,,2200mb,allkeys-lfu,7,no,no,yes,605,43,yes,1,no
yes,everysec,80,67mb,yes,yes,yes,,,,,,,,,,,,,,,2200mb,noeviction,4,no,no,yes,644,156,yes,5,yes
yes,everysec,199,63mb,no,no,no,,,,,,,,,,,,,,,2100mb,allkeys-lru,5,yes,no,yes,609,229,no,13,yes
yes,no,50,105mb,yes,no,yes,,,,,,,,,,,,,,,2600mb,noeviction,5,no,yes,no,747,251,no,25,no
yes,no,111,92mb,no,yes,no,,,,,,,,,,yes,21,89,21,87,2700mb,volatile-lru,6,no,yes,no,472,170,no,32,yes
yes,no,137,222mb,yes,yes,yes,,,,,,,,,,,,,,,1000mb,volatile-random,3,no,yes,yes,717,162,no,30,no
yes,always,174,244mb,no,no,yes,,,,,,,,,,yes,8,87,25,78,2000mb,volatile-lru,4,no,no,yes,502,200,no,16,yes
yes,everysec,118,145mb,no,yes,no,,,,,,,,,,,,,,,1400mb,allkeys-random,3,yes,no,no,402,232,no,17,no
yes,always,99,58mb,no,yes,no,,,,,,,,,,,,,,,2500mb,allkeys-lru,5,yes,yes,yes,525,88,yes,10,no
yes,always,89,139mb,yes,yes,no,,,,,,,,,,yes,19,81,29,89,1200mb,allkeys-lru,3,no,no,no,367,117,yes,9,no
yes,everysec,123,249mb,no,yes,no,,,,,,,,,,,,,,,2700mb,volatile-lfu,5,yes,no,yes,293,129,yes,14,yes
yes,everysec,180,38mb,no,yes,no,,,,,,,,,,yes,5,88,10,75,2300mb,allkeys-lru,7,yes,no,yes,355,73,no,36,yes
yes,always,119,223mb,no,no,no,,,,,,,,,,yes,18,93,21,84,2600mb,noeviction,6,yes,no,no,386,137,yes,33,yes
yes,always,165,233mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,volatile-ttl,3,yes,yes,yes,283,19,no,6,no
yes,always,165,44mb,yes,yes,yes,,,,,,,,,,yes,16,75,7,76,1900mb,volatile-lfu,3,yes,no,no,615,147,no,22,yes
yes,always,55,89mb,yes,yes,yes,,,,,,,,,,yes,7,99,15,82,2300mb,volatile-lfu,4,yes,yes,no,572,134,no,3,no
yes,everysec,180,107mb,yes,no,yes,,,,,,,,,,,,,,,1600mb,volatile-lru,7,yes,no,yes,338,69,no,22,no
yes,always,161,235mb,no,no,yes,,,,,,,,,,,,,,,2200mb,noeviction,6,yes,yes,no,729,53,yes,12,no
yes,everysec,194,76mb,no,no,no,,,,,,,,,,,,,,,2100mb,volatile-lfu,4,yes,yes,yes,433,67,no,6,no
yes,everysec,96,188mb,yes,yes,yes,,,,,,,,,,,,,,,1600mb,allkeys-lfu,6,no,no,yes,598,225,no,39,yes
yes,always,159,59mb,no,no,no,,,,,,,,,,yes,28,74,10,79,2100mb,volatile-lfu,3,yes,yes,no,610,244,no,40,no
yes,no,77,165mb,yes,no,no,,,,,,,,,,,,,,,2300mb,allkeys-random,3,no,no,yes,700,118,no,1,no
yes,no,198,123mb,no,yes,no,,,,,,,,,,,,,,,1200mb,allkeys-lru,5,yes,no,no,482,131,no,34,no
yes,always,161,205mb,no,no,yes,,,,,,,,,,yes,10,73,28,86,1200mb,allkeys-lru,3,no,no,yes,274,116,no,6,yes
yes,always,188,195mb,yes,no,no,,,,,,,,,,yes,17,71,5,88,2500mb,volatile-lru,7,yes,no,yes,412,82,yes,2,no
yes,no,182,22mb,no,yes,no,,,,,,,,,,,,,,,1100mb,volatile-random,7,no,yes,no,361,184,no,18,yes
yes,everysec,117,81mb,yes,no,no,,,,,,,,,,,,,,,1600mb,volatile-lfu,4,yes,no,no,606,25,yes,7,yes
yes,everysec,95,160mb,yes,no,no,,,,,,,,,,,,,,,2300mb,noeviction,5,no,no,no,398,124,no,7,yes
yes,always,52,126mb,yes,no,no,,,,,,,,,,,,,,,2800mb,allkeys-lfu,5,no,no,yes,354,186,yes,40,no
yes,always,161,66mb,no,yes,no,,,,,,,,,,yes,19,76,29,80,2300mb,allkeys-lfu,4,no,no,no,275,33,yes,29,yes
yes,everysec,184,40mb,yes,yes,yes,,,,,,,,,,,,,,,2200mb,allkeys-lru,7,no,yes,yes,551,138,yes,3,yes
yes,everysec,54,87mb,yes,yes,yes,,,,,,,,,,yes,17,83,17,84,2200mb,volatile-random,3,no,yes,yes,359,167,yes,21,yes
yes,no,84,113mb,no,yes,no,,,,,,,,,,,,,,,2500mb,volatile-lfu,7,yes,no,yes,650,132,no,36,yes
yes,everysec,134,87mb,no,no,no,,,,,,,,,,yes,20,70,28,70,2000mb,noeviction,3,no,no,yes,450,107,no,35,yes
yes,no,99,197mb,yes,yes,no,,,,,,,,,,yes,19,96,12,88,2500mb,allkeys-lfu,3,yes,yes,yes,512,72,yes,8,yes
yes,no,124,63mb,no,yes,yes,,,,,,,,,,,,,,,2500mb,volatile-lfu,5,yes,yes,yes,599,82,no,10,no
yes,always,89,94mb,no,yes,yes,,,,,,,,,,,,,,,2400mb,allkeys-random,3,no,no,no,258,83,yes,14,no
yes,everysec,196,154mb,yes,no,yes,,,,,,,,,,,,,,,1800mb,volatile-ttl,3,yes,no,yes,581,39,yes,2,no
yes,always,81,52mb,yes,no,no,,,,,,,,,,,,,,,2100mb,allkeys-random,6,yes,yes,no,574,134,no,9,no
yes,always,66,87mb,yes,yes,yes,,,,,,,,,,,,,,,2600mb,volatile-lfu,7,yes,no,no,504,176,yes,32,yes
yes,everysec,86,245mb,yes,yes,yes,,,,,,,,,,,,,,,1000mb,volatile-ttl,6,yes,yes,yes,331,208,yes,5,yes
yes,always,77,161mb,no,no,yes,,,,,,,,,,yes,8,73,8,72,1500mb,allkeys-random,6,yes,yes,no,519,22,yes,12,yes
yes,no,137,105mb,no,no,yes,,,,,,,,,,yes,26,78,20,75,2300mb,volatile-ttl,5,no,yes,yes,258,74,no,30,no
yes,everysec,106,22mb,no,no,yes,,,,,,,,,,,,,,,2800mb,volatile-lru,6,yes,no,no,560,206,no,6,yes
yes,everysec,193,171mb,yes,yes,yes,,,,,,,,,,,,,,,1800mb,volatile-ttl,7,yes,no,no,456,178,no,24,yes
yes,everysec,198,178mb,yes,no,yes,,,,,,,,,,yes,25,87,17,87,2300mb,allkeys-lru,4,yes,no,yes,462,92,yes,3,yes
yes,everysec,188,60mb,yes,yes,no,,,,,,,,,,,,,,,2400mb,allkeys-lru,3,yes,no,no,484,242,yes,22,yes
yes,everysec,117,202mb,no,yes,no,,,,,,,,,,yes,13,70,25,73,1200mb,volatile-lru,3,no,no,yes,326,29,yes,22,no
yes,no,96,137mb,no,yes,no,,,,,,,,,,,,,,,2900mb,volatile-random,7,yes,yes,yes,522,71,no,31,no
yes,no,172,213mb,yes,no,no,,,,,,,,,,yes,1,73,23,76,2400mb,allkeys-random,4,yes,no,no,401,23,no,10,yes
yes,no,99,190mb,no,no,no,,,,,,,,,,yes,17,88,16,77,1100mb,allkeys-random,7,no,no,yes,430,239,yes,19,yes
yes,always,195,245mb,yes,yes,no,,,,,,,,,,,,,,,2700mb,allkeys-lfu,7,yes,yes,no,643,42,yes,27,yes
yes,everysec,161,167mb,yes,no,no,,,,,,,,,,,,,,,1300mb,volatile-random,4,yes,no,no,349,101,yes,40,no
yes,everysec,149,253mb,no,no,no,,,,,,,,,,yes,26,96,26,85,1700mb,allkeys-lru,6,yes,yes,yes,386,155,no,32,no
yes,no,143,161mb,yes,no,yes,,,,,,,,,,yes,30,92,20,83,1300mb,volatile-lfu,6,no,yes,yes,707,169,yes,15,no
yes,always,80,229mb,no,no,yes,,,,,,,,,,,,,,,2000mb,allkeys-lfu,3,yes,yes,no,629,253,no,16,no
yes,always,114,100mb,no,yes,yes,,,,,,,,,,,,,,,2200mb,volatile-lfu,4,no,yes,yes,489,19,no,34,yes
yes,always,196,75mb,yes,no,yes,,,,,,,,,,yes,14,99,13,89,1200mb,volatile-lru,7,no,yes,no,415,18,yes,25,yes
yes,no,89,163mb,yes,yes,yes,,,,,,,,,,,,,,,1000mb,volatile-ttl,7,yes,no,no,462,173,no,8,yes
yes,no,192,128mb,no,yes,yes,,,,,,,,,,,,,,,1300mb,allkeys-lfu,4,yes,no,no,395,188,no,40,no
yes,always,103,169mb,yes,no,no,,,,,,,,,,,,,,,2500mb,allkeys-lru,7,no,no,yes,317,46,no,23,yes
yes,everysec,162,38mb,yes,yes,yes,,,,,,,,,,yes,27,99,25,81,1100mb,allkeys-random,7,yes,yes,yes,492,172,yes,36,yes
yes,no,200,220mb,yes,yes,no,,,,,,,,,,yes,8,92,30,84,2800mb,allkeys-lfu,3,no,yes,yes,420,149,yes,28,no
yes,always,134,75mb,no,yes,yes,,,,,,,,,,yes,2,80,17,87,2400mb,allkeys-lru,3,yes,yes,no,366,218,no,35,yes
yes,always,102,119mb,yes,no,yes,,,,,,,,,,yes,9,100,28,88,2600mb,allkeys-lru,7,no,no,no,499,238,no,7,yes
yes,always,57,255mb,yes,no,yes,,,,,,,,,,yes,1,84,28,79,1800mb,volatile-lru,6,yes,yes,yes,512,38,no,35,no
yes,no,160,222mb,no,yes,yes,,,,,,,,,,,,,,,2000mb,allkeys-random,6,no,yes,no,293,108,yes,15,no
yes,everysec,122,95mb,yes,yes,no,,,,,,,,,,yes,10,81,24,83,1000mb,allkeys-lru,4,yes,yes,yes,443,175,yes,19,yes
yes,no,164,72mb,no,yes,yes,,,,,,,,,,,,,,,1000mb,allkeys-lfu,5,no,yes,no,388,90,yes,15,yes
yes,no,106,222mb,yes,yes,yes,,,,,,,,,,yes,19,91,26,82,1200mb,volatile-ttl,3,yes,yes,no,367,248,no,10,yes
yes,everysec,195,177mb,no,no,yes,,,,,,,,,,,,,,,1700mb,volatile-lfu,4,yes,no,yes,260,210,yes,15,no
yes,no,165,74mb,no,yes,yes,,,,,,,,,,,,,,,1500mb,noeviction,7,yes,yes,yes,551,144,yes,1,no
yes,no,200,17mb,yes,no,yes,,,,,,,,,,yes,30,76,22,82,2000mb,volatile-lfu,3,yes,yes,yes,571,227,yes,35,no
yes,no,89,164mb,no,no,yes,,,,,,,,,,,,,,,1500mb,volatile-random,7,no,yes,yes,669,161,yes,21,no
yes,always,169,191mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,allkeys-random,3,no,yes,no,302,190,yes,34,no
yes,everysec,151,176mb,no,yes,yes,,,,,,,,,,yes,12,93,28,73,1500mb,volatile-lfu,7,no,yes,yes,339,22,yes,6,no
yes,no,157,73mb,no,no,yes,,,,,,,,,,yes,16,87,13,88,1300mb,allkeys-lfu,7,yes,no,no,509,59,no,33,yes
yes,always,167,168mb,yes,no,yes,,,,,,,,,,yes,9,90,30,82,2500mb,allkeys-lfu,6,no,yes,no,588,85,no,39,no
yes,everysec,100,48mb,yes,yes,no,,,,,,,,,,yes,12,71,30,86,1500mb,allkeys-lru,5,no,no,yes,509,63,no,34,yes
yes,everysec,148,26mb,yes,no,no,,,,,,,,,,,,,,,1400mb,noeviction,4,yes,no,yes,286,173,yes,30,yes
yes,no,113,173mb,yes,yes,no,,,,,,,,,,yes,12,75,10,88,1700mb,volatile-lfu,3,no,yes,yes,450,215,yes,35,yes
yes,no,87,73mb,yes,yes,no,,,,,,,,,,,,,,,2000mb,volatile-lru,4,yes,no,no,369,140,yes,10,no
yes,everysec,176,216mb,yes,yes,no,,,,,,,,,,yes,14,100,30,75,1200mb,volatile-lfu,3,yes,no,yes,284,200,yes,23,no
yes,no,106,45mb,yes,no,no,,,,,,,,,,yes,2,100,10,70,1300mb,noeviction,3,no,yes,no,438,68,yes,6,yes
yes,everysec,90,133mb,yes,yes,yes,,,,,,,,,,,,,,,1900mb,allkeys-lru,4,yes,yes,yes,417,95,no,33,no
yes,always,57,22mb,no,yes,no,,,,,,,,,,yes,29,78,24,80,2900mb,noeviction,5,no,yes,no,638,145,no,9,yes
yes,always,53,174mb,no,no,yes,,,,,,,,,,,,,,,2900mb,noeviction,3,no,yes,no,741,43,no,18,yes
yes,no,176,143mb,yes,no,yes,,,,,,,,,,yes,10,92,1,75,2000mb,noeviction,5,yes,yes,no,582,60,yes,3,yes
yes,always,169,115mb,yes,no,no,,,,,,,,,,,,,,,1500mb,allkeys-lru,7,no,no,no,709,221,no,7,no
yes,always,173,96mb,no,no,yes,,,,,,,,,,,,,,,2100mb,allkeys-random,7,yes,no,no,533,60,no,20,no
yes,always,70,113mb,no,no,no,,,,,,,,,,yes,24,84,27,82,2300mb,volatile-random,4,yes,yes,no,671,84,no,36,yes
yes,no,134,152mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,noeviction,3,yes,no,yes,567,246,no,17,no
yes,always,156,43mb,yes,yes,no,,,,,,,,,,yes,5,72,21,70,2800mb,volatile-lfu,6,yes,no,yes,398,52,yes,28,no
yes,everysec,123,235mb,yes,yes,no,,,,,,,,,,yes,20,99,24,90,1400mb,noeviction,6,yes,no,yes,496,134,no,25,no
yes,no,141,166mb,yes,no,yes,,,,,,,,,,,,,,,1500mb,allkeys-lru,6,no,no,no,312,136,yes,24,no
yes,no,66,46mb,yes,no,no,,,,,,,,,,yes,27,72,25,89,2800mb,allkeys-random,7,no,no,yes,522,86,no,13,no
yes,always,190,222mb,no,no,yes,,,,,,,,,,,,,,,2600mb,volatile-lru,3,yes,yes,yes,423,33,yes,26,yes
yes,everysec,100,115mb,yes,yes,yes,,,,,,,,,,yes,6,71,25,87,1000mb,noeviction,4,yes,yes,no,600,239,yes,30,yes
yes,no,141,226mb,yes,yes,yes,,,,,,,,,,,,,,,2700mb,volatile-random,3,no,no,yes,717,169,yes,33,yes
yes,no,197,134mb,yes,no,no,,,,,,,,,,,,,,,1000mb,volatile-lru,3,no,yes,yes,468,188,no,26,yes
yes,no,167,210mb,yes,yes,yes,,,,,,,,,,,,,,,2600mb,allkeys-lfu,3,no,yes,no,723,54,no,9,no
yes,everysec,72,156mb,yes,no,yes,,,,,,,,,,,,,,,1600mb,allkeys-random,5,yes,yes,yes,412,23,yes,7,no
yes,always,167,117mb,yes,yes,no,,,,,,,,,,yes,12,72,21,80,2900mb,volatile-random,3,yes,yes,yes,471,74,no,26,yes
yes,everysec,73,143mb,yes,yes,yes,,,,,,,,,,yes,21,72,1,75,2000mb,noeviction,3,yes,no,no,315,240,yes,5,yes
yes,no,121,37mb,no,no,yes,,,,,,,,,,,,,,,2600mb,volatile-lfu,7,no,no,no,583,186,yes,14,yes
yes,everysec,80,60mb,yes,yes,yes,,,,,,,,,,,,,,,1900mb,allkeys-lru,7,no,no,no,280,102,no,10,no
yes,everysec,197,250mb,yes,no,no,,,,,,,,,,yes,24,81,30,83,1100mb,noeviction,6,yes,yes,yes,343,78,yes,40,yes
yes,no,159,207mb,yes,yes,yes,,,,,,,,,,yes,12,91,2,79,1100mb,allkeys-lru,4,no,no,yes,267,140,no,9,no
yes,always,187,74mb,yes,no,no,,,,,,,,,,,,,,,2800mb,allkeys-lfu,4,yes,no,yes,564,113,yes,39,no
yes,always,81,22mb,no,no,no,,,,,,,,,,yes,18,88,21,87,2000mb,volatile-ttl,7,yes,yes,no,425,147,yes,17,no
yes,always,62,108mb,yes,yes,yes,,,,,,,,,,yes,15,94,10,71,1000mb,allkeys-lfu,4,yes,yes,yes,480,41,no,27,no
yes,always,133,18mb,no,yes,no,,,,,,,,,,,,,,,1100mb,volatile-random,5,no,yes,yes,592,131,no,33,no
yes,always,190,68mb,yes,no,yes,,,,,,,,,,,,,,,1300mb,volatile-lru,7,yes,no,yes,415,224,no,32,yes
yes,everysec,197,114mb,no,no,no,,,,,,,,,,yes,4,94,16,87,1400mb,allkeys-lfu,3,no,yes,no,607,168,yes,11,yes
yes,always,176,204mb,yes,yes,yes,,,,,,,,,,yes,6,91,13,72,1300mb,volatile-random,5,no,no,yes,439,29,no,1,yes
yes,everysec,159,16mb,no,no,yes,,,,,,,,,,,,,,,1400mb,allkeys-lru,5,yes,no,yes,292,28,no,30,no
yes,everysec,108,62mb,yes,no,yes,,,,,,,,,,,,,,,2000mb,volatile-lru,7,yes,no,no,639,81,no,23,yes
yes,everysec,95,156mb,no,yes,yes,,,,,,,,,,yes,15,84,11,76,2700mb,allkeys-lfu,4,no,yes,no,417,68,yes,10,yes
yes,always,91,159mb,no,no,yes,,,,,,,,,,yes,17,93,11,89,2100mb,noeviction,7,no,yes,no,550,216,yes,40,no
yes,always,62,245mb,no,no,yes,,,,,,,,,,yes,20,89,14,85,1200mb,allkeys-lfu,5,no,no,no,628,179,yes,29,no
yes,everysec,104,181mb,no,no,yes,,,,,,,,,,,,,,,1300mb,allkeys-lfu,3,yes,yes,no,480,205,no,13,yes
yes,no,127,211mb,yes,no,yes,,,,,,,,,,,,,,,1400mb,allkeys-lru,4,no,no,no,338,70,yes,12,yes
yes,everysec,61,254mb,yes,no,no,,,,,,,,,,yes,23,82,25,86,1400mb,volatile-ttl,6,yes,no,no,296,118,yes,26,yes
yes,no,180,82mb,no,no,yes,,,,,,,,,,yes,19,76,10,79,2900mb,noeviction,3,yes,yes,yes,659,29,no,29,no
yes,always,82,75mb,yes,no,yes,,,,,,,,,,,,,,,1500mb,noeviction,7,no,no,yes,678,161,yes,35,yes
yes,always,60,142mb,yes,yes,yes,,,,,,,,,,yes,8,91,2,89,2400mb,allkeys-lru,7,no,yes,yes,534,216,no,16,yes
yes,always,56,215mb,no,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-lfu,3,yes,yes,no,471,235,yes,39,yes
yes,no,163,89mb,no,yes,no,,,,,,,,,,,,,,,1700mb,allkeys-lru,7,no,yes,yes,591,209,yes,14,yes
yes,no,165,101mb,yes,no,yes,,,,,,,,,,,,,,,1000mb,allkeys-random,7,yes,yes,no,323,82,yes,5,no
yes,everysec,59,209mb,yes,yes,no,,,,,,,,,,,,,,,2800mb,volatile-lfu,6,no,yes,yes,679,204,no,10,no
yes,no,114,145mb,yes,no,no,,,,,,,,,,,,,,,1400mb,allkeys-lru,5,yes,no,no,348,117,yes,11,yes
yes,everysec,77,89mb,no,yes,no,,,,,,,,,,,,,,,2200mb,allkeys-lru,4,no,yes,yes,591,31,no,30,no
yes,no,152,116mb,yes,no,yes,,,,,,,,,,,,,,,1600mb,allkeys-lfu,5,yes,no,no,651,29,no,26,no
yes,everysec,129,56mb,yes,yes,yes,,,,,,,,,,yes,13,92,5,78,2500mb,allkeys-random,5,yes,no,no,507,232,yes,32,no
